ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
6667250,HP740356,12/18/2008 03:20:00 PM,012XX W ERIE ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1324,012,27,24,08A,1167984,1904497,2008,02/04/2016 06:33:39 AM,41.893481171,-87.658501324,"(41.893481171, -87.658501324)"
6667251,HP740364,12/18/2008 02:00:00 PM,005XX W 75TH ST,0610,BURGLARY,FORCIBLE ENTRY,VACANT LOT/LAND,false,false,0621,006,17,69,05,1174075,1855184,2008,02/04/2016 06:33:39 AM,41.758028285,-87.637598035,"(41.758028285, -87.637598035)"
6667252,HP740491,12/18/2008 04:25:00 PM,006XX N FRANKLIN ST,0810,THEFT,OVER $500,CTA TRAIN,false,false,1831,018,42,8,06,1174222,1904214,2008,02/04/2016 06:33:39 AM,41.892567687,-87.635599995,"(41.892567687, -87.635599995)"
6667254,HP740339,12/13/2008 06:00:00 AM,006XX S CLARK ST,0890,THEFT,FROM BUILDING,COLLEGE/UNIVERSITY RESIDENCE HALL,false,true,0131,001,2,32,06,1175623,1897454,2008,02/04/2016 06:33:39 AM,41.873986481,-87.630658024,"(41.873986481, -87.630658024)"
6667255,HP740474,12/18/2008 04:25:00 PM,029XX N CLARK ST,0810,THEFT,OVER $500,STREET,false,false,2333,019,44,6,06,1170891,1919967,2008,02/04/2016 06:33:39 AM,41.935868425,-87.64737059,"(41.935868425, -87.64737059)"
6667256,HP740483,12/17/2008 08:00:00 PM,049XX S HONORE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0931,009,16,61,07,1164852,1871843,2008,02/04/2016 06:33:39 AM,41.803942454,-87.670929076,"(41.803942454, -87.670929076)"
6667257,HP740135,12/18/2008 12:12:00 PM,010XX N KEYSTONE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,true,false,1111,011,37,23,15,1149196,1906656,2008,02/04/2016 06:33:39 AM,41.899790455,-87.727447366,"(41.899790455, -87.727447366)"
6667258,HP740518,12/18/2008 05:00:00 AM,050XX S LECLAIRE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0814,008,23,56,05,1143212,1870728,2008,02/04/2016 06:33:39 AM,41.801312952,-87.750322844,"(41.801312952, -87.750322844)"
6667260,HP738690,12/17/2008 01:30:00 PM,021XX W WARNER AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1912,019,47,5,06,1161291,1927536,2008,02/04/2016 06:33:39 AM,41.95684355,-87.68244003,"(41.95684355, -87.68244003)"
6667261,HP740382,12/18/2008 03:10:00 PM,079XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,CTA GARAGE / OTHER PROPERTY,false,false,0624,006,6,44,08B,1182930,1852614,2008,02/04/2016 06:33:39 AM,41.750774838,-87.605225397,"(41.750774838, -87.605225397)"
6667278,HP745454,12/22/2008 08:20:00 AM,015XX S LAWNDALE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1014,010,24,29,03,1151958,1892292,2008,02/04/2016 06:33:39 AM,41.860320126,-87.717680911,"(41.860320126, -87.717680911)"
6667279,HP745440,12/22/2008 07:00:00 AM,015XX S ALBANY AVE,0460,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,false,false,1022,010,24,29,08B,1155967,1892145,2008,02/04/2016 06:33:39 AM,41.859836913,-87.70296877,"(41.859836913, -87.70296877)"
6667280,HP740510,12/18/2008 12:30:00 PM,013XX W 98TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,2213,022,21,73,07,1169126,1839456,2008,02/04/2016 06:33:39 AM,41.714976813,-87.656189098,"(41.714976813, -87.656189098)"
6667282,HP740604,12/17/2008 05:00:00 PM,031XX N LAKE SHORE DR,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,2332,019,44,6,11,1173592,1920773,2008,02/04/2016 06:33:39 AM,41.938020384,-87.637420246,"(41.938020384, -87.637420246)"
6667283,HP740635,12/18/2008 06:00:00 PM,017XX N KOSTNER AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,2533,025,31,23,06,1146784,1911248,2008,02/04/2016 06:33:39 AM,41.912437783,-87.736189335,"(41.912437783, -87.736189335)"
6667284,HP740638,12/18/2008 06:10:00 PM,055XX W CHICAGO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,1524,015,37,25,07,1139250,1904792,2008,02/04/2016 06:33:39 AM,41.894862353,-87.764025029,"(41.894862353, -87.764025029)"
6667285,HP740099,12/13/2008 02:00:00 PM,023XX S KOSTNER AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1013,010,22,29,05,1147425,1888139,2008,02/04/2016 06:33:39 AM,41.849011755,-87.734426896,"(41.849011755, -87.734426896)"
6667286,HP740143,12/17/2008 01:00:00 PM,038XX W GEORGE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2523,025,30,21,07,1150121,1919004,2008,02/04/2016 06:33:39 AM,41.933656535,-87.723727422,"(41.933656535, -87.723727422)"
6667287,HP740177,12/03/2008 08:00:00 AM,024XX W GRACE ST,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,false,false,1912,019,47,5,06,1159537,1925164,2008,02/04/2016 06:33:39 AM,41.950371024,-87.688953802,"(41.950371024, -87.688953802)"
6667288,HP740683,12/18/2008 06:00:00 PM,036XX W ARMITAGE AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,2525,025,26,22,06,1151973,1913049,2008,02/04/2016 06:33:39 AM,41.917279172,-87.717078645,"(41.917279172, -87.717078645)"
6667289,HP740349,12/14/2008 06:30:00 PM,036XX N LAKEWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1923,019,44,6,14,1166980,1924327,2008,02/04/2016 06:33:39 AM,41.947917442,-87.661618186,"(41.947917442, -87.661618186)"
6667291,HP740616,12/18/2008 06:10:00 PM,081XX W HIGGINS RD,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1614,016,41,10,06,1121160,1937680,2008,02/04/2016 06:33:39 AM,41.985421498,-87.829756604,"(41.985421498, -87.829756604)"
6667292,HP740686,12/11/2008 12:30:00 PM,003XX S STATE ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,0123,001,2,32,06,1176426,1898874,2008,02/04/2016 06:33:39 AM,41.877864969,-87.627666954,"(41.877864969, -87.627666954)"
6667293,HP740721,12/18/2008 01:30:00 PM,001XX E WACKER DR,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,false,false,0124,001,42,32,06,1177683,1902638,2008,02/04/2016 06:33:39 AM,41.888165132,-87.622937212,"(41.888165132, -87.622937212)"
6667294,HP740717,12/18/2008 06:30:00 PM,036XX W DICKENS AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,2525,025,26,22,08A,1151782,1913712,2008,02/04/2016 06:33:39 AM,41.919102267,-87.717762902,"(41.919102267, -87.717762902)"
6667297,HP740753,11/25/2008 12:00:00 PM,073XX S INGLESIDE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,true,true,0323,003,8,69,11,1183842,1856215,2008,02/04/2016 06:33:39 AM,41.76063512,-87.601771219,"(41.76063512, -87.601771219)"
6667300,HP740537,12/18/2008 11:00:00 AM,104XX S AVENUE N,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0432,004,10,52,05,1201176,1836417,2008,02/04/2016 06:33:39 AM,41.705885907,-87.538912504,"(41.705885907, -87.538912504)"
6667303,HP740521,12/18/2008 05:00:00 PM,008XX N LAMON AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,1531,015,37,25,26,1143532,1905314,2008,02/04/2016 06:33:39 AM,41.896215737,-87.748285136,"(41.896215737, -87.748285136)"
6667304,HP740504,12/18/2008 12:00:00 PM,081XX S VERNON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0631,006,6,44,07,1180656,1851208,2008,02/04/2016 06:33:39 AM,41.746969122,-87.613601446,"(41.746969122, -87.613601446)"
6667305,HP740539,11/20/2008 05:00:00 PM,035XX W 66TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0831,008,15,66,26,1153871,1860622,2008,02/04/2016 06:33:39 AM,41.773375545,-87.711500001,"(41.773375545, -87.711500001)"
6667306,HP740093,12/18/2008 12:50:00 PM,056XX S LAKE PARK AVE,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE,false,false,2132,002,5,41,03,1187499,1868005,2008,02/04/2016 06:33:39 AM,41.792901733,-87.587993832,"(41.792901733, -87.587993832)"
6667307,HP740395,12/18/2008 03:50:00 PM,026XX W DIVISION ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,1311,012,26,24,15,1158580,1907879,2008,02/04/2016 06:33:39 AM,41.902959436,-87.692946188,"(41.902959436, -87.692946188)"
6667308,HP740413,12/18/2008 04:30:00 PM,016XX N RICHMOND ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,false,true,1421,014,35,24,04B,1156569,1910733,2008,02/04/2016 06:33:39 AM,41.910832012,-87.700255625,"(41.910832012, -87.700255625)"
6667309,HP739193,12/17/2008 08:45:00 PM,017XX N DAMEN AVE,0810,THEFT,OVER $500,STREET,false,false,1434,014,32,24,06,1162754,1911451,2008,02/04/2016 06:33:39 AM,41.912674737,-87.677513979,"(41.912674737, -87.677513979)"
6667310,HP739126,12/17/2008 06:55:00 AM,018XX W ARMITAGE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1434,014,32,22,05,1163577,1913332,2008,02/04/2016 06:33:39 AM,41.917819019,-87.674437401,"(41.917819019, -87.674437401)"
6667312,HP739253,12/17/2008 09:00:00 PM,029XX W ARMITAGE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1414,014,35,22,08B,1156359,1913144,2008,02/04/2016 06:33:39 AM,41.917452245,-87.700961787,"(41.917452245, -87.700961787)"
6667313,HP740212,11/30/2008 04:00:00 PM,022XX S PULASKI RD,1110,DECEPTIVE PRACTICE,BOGUS CHECK,CURRENCY EXCHANGE,false,false,1013,010,22,29,11,1150063,1888700,2008,02/04/2016 06:33:39 AM,41.850500316,-87.724730491,"(41.850500316, -87.724730491)"
6667315,HP740584,12/17/2008 10:00:00 PM,128XX S GREEN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,0523,005,34,53,14,1173014,1819484,2008,02/04/2016 06:33:39 AM,41.660085695,-87.642536083,"(41.660085695, -87.642536083)"
6667316,HP739341,12/17/2008 10:30:00 PM,032XX W DICKENS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1413,014,35,22,08B,1154449,1913773,2008,02/04/2016 06:33:39 AM,41.919216706,-87.707962347,"(41.919216706, -87.707962347)"
6667317,HP738750,12/17/2008 03:55:00 PM,016XX N FAIRFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1421,014,1,24,14,1157787,1910751,2008,02/04/2016 06:33:39 AM,41.910856649,-87.695780626,"(41.910856649, -87.695780626)"
6667319,HP738872,12/17/2008 05:00:00 PM,035XX W MEDILL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,false,1413,014,26,22,08B,1152550,1915398,2008,02/04/2016 06:33:39 AM,41.923713633,-87.714896489,"(41.923713633, -87.714896489)"
6667320,HP739312,12/17/2008 09:00:00 PM,011XX N SPRINGFIELD AVE,0810,THEFT,OVER $500,APPLIANCE STORE,false,false,1112,011,27,23,06,1150175,1907371,2008,02/04/2016 06:33:39 AM,41.901733457,-87.723832804,"(41.901733457, -87.723832804)"
6667323,HP740209,12/05/2008 03:00:00 PM,015XX S KOLIN AVE,0810,THEFT,OVER $500,APARTMENT,false,false,1012,010,24,29,06,1147636,1892153,2008,02/04/2016 06:33:39 AM,41.860022642,-87.733549594,"(41.860022642, -87.733549594)"
6667324,HP740522,12/18/2008 12:01:00 AM,042XX N HAZEL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,SIDEWALK,false,false,2322,019,46,3,14,1169593,1928652,2008,02/04/2016 06:33:39 AM,41.959728803,-87.651887044,"(41.959728803, -87.651887044)"
6667325,HP740601,12/18/2008 04:30:00 PM,076XX S WESTERN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0835,008,18,70,07,1161698,1854138,2008,02/04/2016 06:33:39 AM,41.755423633,-87.682987544,"(41.755423633, -87.682987544)"
6667326,HP740614,12/15/2008 12:00:00 AM,065XX N FRANCISCO AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,false,2412,024,50,2,20,1155813,1943244,2008,02/04/2016 06:33:39 AM,42.000059525,-87.702153253,"(42.000059525, -87.702153253)"
6667327,HP740362,12/18/2008 08:00:00 AM,008XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,false,false,1833,018,42,8,06,1177338,1906181,2008,02/04/2016 06:33:39 AM,41.897895128,-87.624096605,"(41.897895128, -87.624096605)"
6667328,HP740517,12/18/2008 08:00:00 AM,012XX S SAWYER AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,false,false,1022,010,24,29,14,1154892,1894195,2008,02/04/2016 06:33:39 AM,41.865483929,-87.706859903,"(41.865483929, -87.706859903)"
6667329,HP738877,12/17/2008 05:05:00 PM,012XX N PULASKI RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,true,true,2535,025,27,23,08B,1149488,1908165,2008,02/04/2016 06:33:39 AM,41.903925639,-87.726335622,"(41.903925639, -87.726335622)"
6667330,HP740428,12/18/2008 04:00:00 PM,119XX S PRINCETON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0522,005,34,53,07,1176427,1825854,2008,02/04/2016 06:33:39 AM,41.677490252,-87.629856549,"(41.677490252, -87.629856549)"
6667332,HP740568,12/18/2008 08:00:00 AM,094XX S PLEASANT AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,2221,022,19,72,06,1165402,1842016,2008,02/04/2016 06:33:39 AM,41.722081421,-87.669755815,"(41.722081421, -87.669755815)"
6667333,HP739297,12/11/2008 06:00:00 PM,048XX W MONTANA ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,false,true,2521,025,31,19,20,1143775,1915871,2008,02/04/2016 06:33:39 AM,41.925180727,-87.747127635,"(41.925180727, -87.747127635)"
6667334,HP740645,12/18/2008 06:30:00 AM,046XX S KEDZIE AVE,0810,THEFT,OVER $500,CTA GARAGE / OTHER PROPERTY,false,false,0821,008,14,58,06,1155813,1873794,2008,02/04/2016 06:33:39 AM,41.809482639,-87.704027561,"(41.809482639, -87.704027561)"
6667335,HP740665,12/18/2008 04:30:00 PM,034XX W ADDISON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,1732,017,35,21,07,1152637,1923718,2008,02/04/2016 06:33:39 AM,41.946542649,-87.714356095,"(41.946542649, -87.714356095)"
6667336,HP740677,12/14/2008 12:00:00 PM,012XX W 61ST ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,false,false,0713,007,16,67,11,1168890,1864323,2008,02/04/2016 06:33:39 AM,41.783220355,-87.65633685,"(41.783220355, -87.65633685)"
6667337,HP740607,12/18/2008 06:00:00 PM,059XX W MADISON ST,0810,THEFT,OVER $500,SMALL RETAIL STORE,false,false,1513,015,29,25,06,1137088,1899409,2008,02/04/2016 06:33:39 AM,41.880129791,-87.772094898,"(41.880129791, -87.772094898)"
6667338,HP738945,12/17/2008 04:00:00 PM,048XX W WOLFRAM ST,0560,ASSAULT,SIMPLE,APARTMENT,false,false,2521,025,31,19,08A,1143657,1918513,2008,02/04/2016 06:33:39 AM,41.932432849,-87.747494897,"(41.932432849, -87.747494897)"
6667339,HP740685,12/17/2008 07:00:00 PM,035XX W MONROE ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1123,011,28,27,06,1152766,1899305,2008,02/04/2016 06:33:39 AM,41.879548635,-87.714529351,"(41.879548635, -87.714529351)"
6667340,HP740526,12/18/2008 09:00:00 AM,042XX N ALBANY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,1724,017,33,16,14,1154956,1928059,2008,02/04/2016 06:33:39 AM,41.958408369,-87.705715275,"(41.958408369, -87.705715275)"
6667341,HP737027,12/14/2008 09:00:00 PM,060XX S COTTAGE GROVE AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,0313,003,20,42,06,1182603,1865155,2008,02/04/2016 06:33:39 AM,41.78519616,-87.606035069,"(41.78519616, -87.606035069)"
6667342,HP740452,12/18/2008 11:00:00 AM,061XX S THROOP ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,0713,007,16,67,06,1168682,1863898,2008,02/04/2016 06:33:39 AM,41.782058595,-87.6571117,"(41.782058595, -87.6571117)"
6667343,HP736072,12/01/2008 10:00:00 AM,069XX S WOODLAWN AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE,false,true,0321,003,5,69,26,1185600,1859287,2008,02/04/2016 06:33:39 AM,41.769023767,-87.595231543,"(41.769023767, -87.595231543)"
6667344,HP740655,06/24/2008 03:00:00 PM,011XX N ASHLAND AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,OTHER,false,false,1323,012,1,24,26,1165515,1907832,2008,02/04/2016 06:33:39 AM,41.902685579,-87.667473996,"(41.902685579, -87.667473996)"
6667345,HP740709,12/18/2008 07:30:00 AM,015XX W WABANSIA AVE,0890,THEFT,FROM BUILDING,RESIDENCE-GARAGE,false,false,1433,014,1,24,06,1165581,1911394,2008,02/04/2016 06:33:39 AM,41.912458539,-87.667129949,"(41.912458539, -87.667129949)"
6667346,HP738772,12/16/2008 04:15:00 PM,077XX S LANGLEY AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0624,006,6,69,08A,1182234,1853915,2008,02/04/2016 06:33:39 AM,41.754361055,-87.607735643,"(41.754361055, -87.607735643)"
6667347,HP738574,11/17/2008 07:00:00 PM,063XX S STONY ISLAND AVE,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,false,false,0314,003,20,42,06,1187960,1863364,2008,02/04/2016 06:33:39 AM,41.780155491,-87.586451255,"(41.780155491, -87.586451255)"
6667348,HP740657,12/18/2008 04:00:00 PM,031XX N BROADWAY,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,false,false,2332,019,44,6,11,1171710,1920797,2008,02/04/2016 06:33:39 AM,41.938127956,-87.644336209,"(41.938127956, -87.644336209)"
6667349,HP739118,12/16/2008 05:30:00 PM,093XX S STONY ISLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,false,true,0413,004,8,48,08B,1188419,1843454,2008,02/04/2016 06:33:39 AM,41.72550966,-87.585403058,"(41.72550966, -87.585403058)"
6667350,HP737002,12/16/2008 12:01:00 AM,070XX S DAMEN AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,STREET,false,false,0735,007,17,67,06,1164239,1858038,2008,02/04/2016 06:33:39 AM,41.766072695,-87.673565767,"(41.766072695, -87.673565767)"
6667351,HP736935,11/10/2008 12:01:00 AM,067XX S EUCLID AVE,0842,THEFT,AGG: FINANCIAL ID THEFT,STREET,false,false,0332,003,5,43,06,1190367,1860770,2008,02/04/2016 06:33:39 AM,41.772979649,-87.57771053,"(41.772979649, -87.57771053)"
6667352,HP733027,12/14/2008 03:31:00 AM,021XX N MAJOR AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,2515,025,29,19,08B,1138035,1913873,2008,02/04/2016 06:33:39 AM,41.919803735,-87.768267752,"(41.919803735, -87.768267752)"
6667353,HP738963,12/12/2008 11:00:00 AM,092XX S EUCLID AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,0413,004,8,48,08B,1190791,1844113,2008,02/04/2016 06:33:39 AM,41.727261139,-87.576693241,"(41.727261139, -87.576693241)"
6667354,HP736146,12/15/2008 03:30:00 PM,075XX S COTTAGE GROVE AVE,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,false,false,0624,006,6,69,06,1182870,1855129,2008,02/04/2016 06:33:39 AM,41.757677654,-87.605367282,"(41.757677654, -87.605367282)"
6667355,HP740609,12/18/2008 03:10:00 PM,074XX S CHAMPLAIN AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,0323,003,6,69,04B,1181852,1855824,2008,02/04/2016 06:33:39 AM,41.759608384,-87.609076642,"(41.759608384, -87.609076642)"
6667356,HP739195,12/04/2008 07:00:00 AM,071XX S HARVARD AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0731,007,6,69,26,1175192,1857677,2008,02/04/2016 06:33:39 AM,41.764844508,-87.633430029,"(41.764844508, -87.633430029)"
6667357,HP738647,10/31/2008 07:00:00 AM,074XX S PAXTON AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,false,false,0333,003,7,43,11,1192173,1855988,2008,02/04/2016 06:33:39 AM,41.759813739,-87.571245628,"(41.759813739, -87.571245628)"
6667358,HP737295,12/16/2008 03:30:00 PM,060XX S LAFAYETTE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0311,003,20,40,08A,1177015,1864964,2008,02/04/2016 06:33:39 AM,41.784799917,-87.626528745,"(41.784799917, -87.626528745)"
6667359,HP738539,11/20/2008 07:00:00 AM,028XX W ROOSEVELT RD,1120,DECEPTIVE PRACTICE,FORGERY,CURRENCY EXCHANGE,false,false,1135,011,28,29,10,1157756,1894588,2008,02/04/2016 06:33:39 AM,41.866504528,-87.696335293,"(41.866504528, -87.696335293)"
6667360,HP739155,12/06/2008 07:00:00 AM,085XX S MARSHFIELD AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,OTHER,false,false,0614,006,18,71,06,1166830,1848030,2008,02/04/2016 06:33:39 AM,41.738554416,-87.664354046,"(41.738554416, -87.664354046)"
6667362,HP740653,12/18/2008 06:46:00 PM,0000X N LOTUS AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,1522,015,28,25,18,1139950,1899850,2008,02/04/2016 06:33:39 AM,41.881288113,-87.761575023,"(41.881288113, -87.761575023)"
6667364,HP740765,12/18/2008 09:00:00 AM,003XX W HUBBARD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,1831,018,42,8,14,1173730,1903252,2008,02/04/2016 06:33:39 AM,41.889938868,-87.637435549,"(41.889938868, -87.637435549)"
6667365,HP740763,12/18/2008 05:00:00 PM,025XX N LINCOLN AVE,0810,THEFT,OVER $500,STREET,false,false,1933,019,43,7,06,1169635,1917022,2008,02/04/2016 06:33:39 AM,41.927814692,-87.652072458,"(41.927814692, -87.652072458)"
6667368,HP740754,12/18/2008 05:30:00 PM,012XX W 71ST ST,0870,THEFT,POCKET-PICKING,SIDEWALK,false,false,0734,007,17,67,06,1169359,1857703,2008,02/04/2016 06:33:39 AM,41.76504411,-87.654808836,"(41.76504411, -87.654808836)"
6667369,HP736113,11/29/2008 10:00:00 AM,007XX N SACRAMENTO BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,false,false,1313,012,27,23,14,1156097,1904592,2008,02/04/2016 06:33:39 AM,41.893990113,-87.702155577,"(41.893990113, -87.702155577)"
6667371,HP740586,12/18/2008 03:00:00 PM,029XX N MONITOR AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,2514,025,30,19,26,1136876,1918901,2008,02/04/2016 06:33:39 AM,41.933622006,-87.772405317,"(41.933622006, -87.772405317)"
6667372,HP740789,12/18/2008 08:00:00 AM,039XX W CORNELIA AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1732,017,30,21,06,1149333,1922973,2008,02/04/2016 06:33:39 AM,41.94456314,-87.726520059,"(41.94456314, -87.726520059)"
6667373,HP740786,12/18/2008 03:30:00 PM,050XX W HURON ST,0610,BURGLARY,FORCIBLE ENTRY,ABANDONED BUILDING,false,false,1531,015,28,25,05,1142718,1904178,2008,02/04/2016 06:33:39 AM,41.893113613,-87.75130314,"(41.893113613, -87.75130314)"
6667374,HP740788,12/18/2008 01:09:00 PM,005XX N ST CLAIR ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,1834,018,42,8,07,1177744,1904038,2008,02/04/2016 06:33:39 AM,41.892005415,-87.622670621,"(41.892005415, -87.622670621)"
6667375,HP740798,12/16/2008 12:01:00 AM,066XX N CAMPBELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2412,024,50,2,14,1158451,1943924,2008,02/04/2016 06:33:39 AM,42.001871698,-87.692429912,"(42.001871698, -87.692429912)"
6667376,HP740723,12/17/2008 08:00:00 PM,109XX S AVENUE C,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0432,004,10,52,05,1204458,1833134,2008,02/04/2016 06:33:39 AM,41.696793384,-87.527006942,"(41.696793384, -87.527006942)"
6667377,HP740845,12/08/2008 03:00:00 AM,004XX W CHICAGO AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,CHA HALLWAY/STAIRWELL/ELEVATOR,true,false,1823,018,27,8,15,1173227,1905648,2008,02/04/2016 06:33:39 AM,41.89652481,-87.639211587,"(41.89652481, -87.639211587)"
6667378,HP740738,12/18/2008 07:25:00 PM,027XX S DEARBORN ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,2113,001,3,35,18,1176316,1886532,2008,02/04/2016 06:33:39 AM,41.844000177,-87.628442902,"(41.844000177, -87.628442902)"
6667379,HP740791,12/18/2008 08:00:00 PM,032XX W WALNUT ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1123,011,28,27,18,1154913,1901450,2008,02/04/2016 06:33:39 AM,41.88539198,-87.706588331,"(41.88539198, -87.706588331)"
6667380,HP706620,11/28/2008 02:30:00 PM,006XX N FAIRBANKS CT,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1834,018,42,8,06,1178390,1904678,2008,02/04/2016 06:33:39 AM,41.893746898,-87.620278643,"(41.893746898, -87.620278643)"
